Start Phrase,Ending 1,Ending 2,Labels,Response,answer,not_generated,match
Macho ya kijana huyo yalikuwa mekundu kama maziwa,Macho ya kijana huyo yalikuwa mekundu,Macho ya kijana huyo hayakuwa mekundu,1,"{
	""Explanation"": ""The metaphor compares the redness of the young man's eyes to milk, indicating they were very red and possibly bloodshot. Option 0) reflects this comparison by stating that the young man's eyes were red, while option 1) negates the redness of the eyes."",
	""Answer"": 0
}",0,,0
Eneo hilo lilikuwa na kelele kama mtungi wa maji,Eneo hilo lilikuwa na kelele mno,Eneo hilo lilikuwa tulivu mno,1,"{
  ""answer"": 0
} 

The metaphor compares the noise level in the area to that of a water jug, implying that the noise was too loud. Therefore, the correct option is 0) Eneo hilo lilikuwa na kelele mno (The area was too noisy).",0,,0
Alipenda kula chakula na pilipili kama mtoto,Alipenda kula chakula na pilipili,Hakupenda kula chakula na pilipili,1,"{
  ""Explanation"": ""The metaphor compares the person liking to eat food with chili to a child"",
  ""Answer"": 0
}",0,,0
Kwake kulikuwa na joto kama chini ya bahari,Kwake kulikuwa na joto mno,Kwake hakukuwa na joto kamwe,1,"{
  ""question"": ""Kwake kulikuwa na joto kama chini ya bahari"",
  ""options"": [
    ""Kwake kulikuwa na joto mno"",
    ""Kwake hakukuwa na joto kamwe""
  ],
  ""answer"": 0
}

Explanation: The metaphor ""joto kama chini ya bahari"" implies extreme heat, similar to the conditions at the bottom of the ocean where temperatures can be very high. Option 0) Kwake kulikuwa na joto mno"" is the closest meaning, as it indicates that there was excessive heat in that place. Option 1) Kwake hakukuwa na joto kamwe"" would suggest that there",0,,0
Alinipendeza kama mtoto asieacha kulia,Alinipendeza sana siku nzima,Aliniudhi siku nzima,1,"{
  ""answer"": 0
} 

In this metaphor, ""Alinipendeza kama mtoto asieacha kulia,"" the comparison is made between the person and a child who doesn't stop crying. This suggests that the person was very annoying or bothersome to deal with. Therefore, the closest meaning would be ""Aliniudhi siku nzima.""",0,,0
Hakutuchelewesha kwa kuwa na  miguu kama ya swara,Alituchelewesha kwa kutembea polepole,Hakutuchelewesha kwa kutembea haraka,1,"{
  ""answer"": 0
}

Explanation: The metaphor likens the person's delaying to having legs like a swara (an animal known for its fast running abilities). Therefore, the closest meaning is that he delayed by walking slowly. Hence, option 0) Alituchelewesha kwa kutembea polepole is the correct interpretation.",0,,0
Alichomwa na jua kama mgonjwa aliye kwenye wodi,Alichomwa na jua sana siku nzima,Hakuchomwa na jua kamwe,1,"{
  ""answer"": 0
}

Explanation: The metaphor ""Alichomwa na jua kama mgonjwa aliye kwenye wodi"" suggests that the person was heavily exposed to the sun, similar to how a patient in a hospital ward would be constantly receiving treatment. Therefore, the meaning closest to the metaphor is option 0) Alichomwa na jua sana siku nzima (He was heavily exposed to the sun all day).",0,,0
"Mtihani ulipokaribia, Otieno alisalia kuwa mchwa","Mtihani ulipokaribia, Otieno alianza kutia bidii","Mtihani ulipokaribia, Otieno alisalia kuwa mzembe",1,"{
  ""Explanation"": ""In this metaphor, Otieno is compared to an ant, which is known for its hard work and diligence. Therefore, the closest meaning would be that Otieno remained diligent and hardworking as the exam approached."",
  ""Answer"": 0
}",0,,0
Matumaini yake yalipanda kama changarawe alipopata habari,Matumaini yake yalipanda alipopata habari,Matumaini yake yalishuka alipopata habari,1,"{
    ""answer"": 0
} 

Explanation: The metaphor ""Matumaini yake yalipanda kama changarawe"" suggests that his hopes rose like a rock. This implies that his hopes increased or went up when he received the news. Option 0) ""Matumaini yake yalipanda alipopata habari"" reflects this meaning of the metaphor.",0,,0
Mama Aziza na dada yake walikuwa usiku na mchana,Mama Aziza na dada yake walifanana sana,Mama Aziza na dada yake walikuwa tofauti sana,1,"{
  ""answer"": 0
} 

Explanation: The metaphor ""Mama Aziza na dada yake walikuwa usiku na mchana"" suggests that Mama Aziza and her sister were very close or spent a lot of time together, indicating that they were very similar to each other. Option 0) Mama Aziza na dada yake walifanana sana closely aligns with this interpretation.",0,,0
Mama Otis alipenda busu la mumewe kama Mungu apendavyo dhambi,Mama Otis alipenda busu la mumewe,Mama Otis hakupenda busu la mumewe,1,"{
  ""question"": ""Mama Otis alipenda busu la mumewe kama Mungu apendavyo dhambi"",
  ""options"": [
    ""Mama Otis alipenda busu la mumewe"",
    ""Mama Otis hakupenda busu la mumewe""
  ],
  ""answer"": 0
}

Explanation: The metaphor is comparing Mama Otis' love for her husband's kiss to the way God loves sin. The closest meaning to the metaphor is that Mama Otis loved her husband's kiss. So, the correct option is ""Mama Otis alipenda busu la mumewe"" (option 0).",0,,0
Sandra alituandalia chakula kitamu kama ndimu,Sandra alituandalia chakula kitamu sana,Sandra hakutuandalia chakula kitamu,1,"{
  ""explanation"": ""The metaphor compares the deliciousness of the food to a lemon, which is known for its strong and tangy taste. Therefore, option 0) Sandra alituandalia chakula kitamu sana (Sandra prepared a very delicious meal) is the closest meaning to the metaphor."",
  ""answer"": 0
}",0,,0
Maria aliingia kwangu akinuka kama kondoo aliyenyeshewa,Maria aliingia kwangu akinukia manukato,Maria aliingia kwangu akinuka vibaya,1,"{
  ""answer"": 0
}

Explanation: The metaphor compares Maria's entrance to that of a sheep that has been rained on, likely implying that Maria smelled fresh and clean like the rain on a sheep. Option 0) Maria aliingia kwangu akinukia manukato (Maria entered my house smelling fragrant) is closer in meaning to the metaphor than Option 1) Maria aliingia kwangu akinuka vibaya (Maria entered my house smelling bad).",0,,0
Wananchi walijitokeza kwa wingi kama mayai ya Ng'ombe kumskiza rais,Wananchi walijitokeza kwa wingi kumskiza rais,Wananchi hawakujitokeza kumskiza rais,1,"{
  ""answer"": 0
} 

The metaphor ""Wananchi walijitokeza kwa wingi kama mayai ya Ng'ombe"" implies that the citizens showed up in large numbers, similar to how eggs are abundant when a cow lays them. Therefore, the closest meaning is option 0, ""Wananchi walijitokeza kwa wingi kumskiza rais,"" which translates to ""The citizens showed up in large numbers to listen to the president.""",0,,0
Lesly ni kigeugeu kama Kinyonga,Hakuna anayemwamini Lesly ni mwongo wa ahadi,"Lesly ni mwaminifu, ahadi zake atatimiza",0,"{
  ""answer"": 1
}

Explanation: The comparison of Lesly to a chameleon does not refer to deception or untrustworthiness, as in option 0. Instead, it highlights Lesly's ability to adapt and change, similar to how a chameleon changes its colors. Option 1, which describes Lesly as faithful and someone who fulfills promises, aligns more closely with this metaphor.",1,,0
"Ala! Benjamin, Una haraka kama siafu aliyebeba kitoweo",Ala! Benjamin uko na haraka leo,Ala! Benjamin huna haraka hata?,1,"{
  ""answer"": 0
} 

The metaphor comparing Benjamin to a siafu (ant) carrying food implies that Benjamin is very busy and in a rush, similar to how siafus move quickly when carrying food. Therefore, the closest meaning is that Benjamin is in a hurry today, so the answer is option 0) Ala! Benjamin uko na haraka leo.",0,,0
Muangalie anavyong'aa nyusoni kama chokoraa,Muangalie anavyong'aa nyusoni na kupendeza,Muangalie alivyochafuka nyusoni leo,1,"{
  ""answer"": 0
} 

The metaphor ""Muangalie anavyong'aa nyusoni kama chokoraa"" is comparing someone's face to a clean and shiny surface like a mirror. Therefore, the closest meaning to the metaphor is ""Muangalie anavyong'aa nyusoni na kupendeza"" which translates to ""Look at how they are shining on the face and looking beautiful"".",0,,0
Olentuku alipoibiwa mshale alijihurumia kama mtoto wa mfalme,Olentuku alipoibiwa mshale alijihurumia mno,Olentuku alipoibiwa mshale alikasirika mno,1,"{
  ""answer"": 0
} 

The metaphor suggests that Olentuku reacted with great sorrow and self-pity when his arrow was stolen, similar to a prince's reaction. Therefore, the closest meaning would be option 0) Olentuku alipoibiwa mshale alijihurumia mno (Olentuku felt great pity for himself).",0,,0
Khalid hutoa tabasamu ya kibogoyo anapomuona Michelle,Khalid hawezi kuficha tabasamu anapomuona Michelle,Khalid hufichua meno yake meusi anapomuona Michelle,1,"{
  ""answer"": 0
}

Explanation: The metaphor ""Khalid hutoa tabasamu ya kibogoyo anapomuona Michelle"" implies that Khalid cannot hide his smile when he sees Michelle, indicating that he smiles openly and genuinely. Option 0 reflects this meaning by stating that Khalid cannot hide his smile when he sees Michelle. Option 1, on the other hand, talks about showing black teeth, which is not relevant to the metaphor.",0,,0
Mkora alikuwa na werevu kama nyani alipotuibia,Mkora alituchangaya alipotuibia Nairobi,Mkora alijichanganya mwenyewe alipojaribu kutuibia Nairobi,0,"{
  ""Explanation"": ""The metaphor is comparing the thief to a monkey, implying that the thief was clever like a monkey when they stole from us."",
  ""Answer"": 1
}",1,,0
Maria alikuwa na wasiwasi kama Ng'ombe aliyeshiba alipoitwa ofisini mwa mwalimu mkuu,Maria alikuwa na wasiwasi alipoitwa ofisini mwa mwalimu mkuu,Maria hakuwa na wasiwasi wowote alipoitwa ofisini mwa mwalimu mkuu,1,"{
  ""answer"": 0
} 

Explanation: The metaphor comparing Maria to a satisfied cow implies that she was feeling calm and content, similar to how a cow feels after eating a full meal. Therefore, the closest meaning to the metaphor is that Maria was not worried at all when called to the principal's office.",0,,0
Tunashauriwa kuwa waangalifu kama daktari tunapovuka barabara,Tunashauriwa tuwe waangalifu tulivuka barabara,Huwa wanakaidi ushauri wa kuwa waangalifu wanapovuka barabara,0,"{
  ""answer"": 1
}

Explanation: The metaphor compares crossing the road to being cautious like a doctor. Option 1 is the closest in meaning as it implies that people often disregard the advice to be careful when crossing the road, similar to how some patients may not follow a doctor's recommendations.",1,,0
Safari yake ilikuwa ndefu kama unywele,Safari yake ilikuwa ndefu mno,Safari yake haikuwa ndefu,1,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor compares the length of the safari to the length of hair, implying that the safari was very long. Option 0) Safari yake ilikuwa ndefu mno, is the closest in meaning to convey that the safari was very long.""
}",0,,0
Mwizi aliposhikwa aligongwa kama kandanda,Mwizi aliposhikwa aligongwa na kila mtu,Mwizi aliposhikwa hakugongwa sana,0,"{
  ""answer"": 1
} 

In this metaphor, ""Mwizi aliposhikwa aligongwa kama kandanda"" directly translates to ""When the thief was caught, he was kicked like a soccer ball."" The closest meaning is option 1) Mwizi aliposhikwa hakugongwa sana (When the thief was caught, he was not kicked much). This is because being kicked like a soccer ball implies being physically assaulted multiple times, so the closest meaning is that the thief was not severely beaten after being caught.",1,,0
Kaka ya Tom ana uwezo wa kunusia kama samaki,Kaka ya Tom ana uwezo wa kunusia kwa mbali,Kaka ya Tom hana uwezo wa kunusia kwa mbali,1,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor comparing Kaka ya Tom's sense of smell to that of a fish suggests that he has a sharp or strong sense of smell, similar to how fish are known for their keen sense of smell. Option 0) Kaka ya Tom ana uwezo wa kunusia kwa mbali, is the closest meaning as it implies that he has the ability to smell things from a distance.""
}",0,,0
Mutuku amesimama wima kama sukuma wiki siku ya upepo,Mutuku amesimama wima,Mutuku hajasimama wima,1,"{
  ""answer"": 0
} 

Explanation: In this metaphor, the focus is on Mutuku standing tall and strong like a sukuma wiki plant on a windy day. Option 0) Mutuku amesimama wima is the closest meaning as it describes Mutuku standing tall and strong. Option 1) Mutuku hajasimama wima implies that Mutuku is not standing tall and strong, which contradicts the metaphor.",0,,0
Boma la kina Antony ni uwanja wa ndege,Antony wako na Boma kubwa sana,Antony hawa na boma kubwa,0,"{
  ""answer"": 1
} 

Explanation: In this metaphor, the comparison is between Antony's house (Boma) and an airport runway (uwanja wa ndege). The option ""Antony hawa na boma kubwa"" translates to ""Antony has a large house"", which is closer in meaning to comparing Antony's house to an airport runway.",1,,0
Mchuuzi huwa kasuku anapowasili,Mchuuzi hupiga kelele anapowasili,Mchuuzi huwa hapigi kelele anapowasili,0,"{
  ""Explanation"": ""The metaphor is comparing the arrival of a mchuuzi to a kasuku, which is a parrot known for its colorful and lively presence. Option 1 reflects this comparison by highlighting the colorful and lively arrival of the mchuuzi, similar to a kasuku."",
  ""Answer"": 1
}",1,,0
"Janice alipofika nyumbani, alikula kama mgonjwa aliyepoteza hamu",Janice alifika nyumbani akiwa na njaa sana,Janice alifika nyumbani akiwa na shibe,1,"{
  ""answer"": 0
}

Explanation: The metaphor ""alikula kama mgonjwa aliyepoteza hamu"" implies that Janice ate as if she had lost her appetite, which means she arrived home very hungry. This aligns closely with option 0, where Janice arrived home very hungry.",0,,0
Wafisadi serekalini watabebeshwa mbio kama gari la miraa,Wafisadi serekalini wataharakishwa na polisi,Wafisadi serekalini hawanyiwi kitu kamwe,0,"{
  ""answer"": 1
} 

In this metaphor, comparing corrupt government officials to a miraa truck implies that they are not being caught or prosecuted effectively, similar to how a miraa truck may elude authorities due to its speed and agility. Therefore, the closest meaning to the metaphor would be option 1) Wafisadi serekalini hawanyiwi kitu kamwe (Corrupt government officials are not caught at all).",1,,0
henry ana miguu mirefu kama jongoo,Henry alizaliwa na miguu refu,Henry alizaliwa na miguu ndogo,1,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor compares Henry's long legs to a snake, emphasizing the unusual length of his legs. Option 0) 'Henry alizaliwa na miguu refu' captures this comparison better than option 1) 'Henry alizaliwa na miguu ndogo'.""
}",0,,0
Alikuwa na macho kali jama jongoo tulipoingia,Alitushuku tukiingia na kutuangalia kwa macho kali,Hakutushuku kamwe tulipoingia na vifaa,1,"{
  ""answer"": 0
}

Explanation: In this metaphor, the sharp eyes of the person are compared to a spider's eyes. Therefore, the closest meaning is option 0 which suggests that the person was suspicious and looking at us sharply when we entered.",0,,0
Omar alioa binti mwenye umbo zuri kama chupa,Omar alioa binti mnene na mwenye umbo zuri,Omar alioa binti mnene na mwenye hana umbo zuri,0,"{
  ""answer"": 1
}

In this metaphor, comparing the woman's beauty to a bottle suggests that she has a nice figure. Option 1 is the closest meaning as it suggests the woman does not have a nice figure.",1,,0
Omar alioa binti mwenye umbo zuri kama nambari nane,Omar alioa binti mnene na mwenye umbo zuri,Omar alioa binti mnene na mwenye hana umbo zuri,1,"{
  ""answer"": 0
} 

In this metaphor, the comparison is between the beauty of the woman and the number eight. Since the number eight is associated with harmony, balance, and infinity, it can be inferred that the woman has a beautiful and well-proportioned figure. Option 0) Omar alioa binti mnene na mwenye umbo zuri (Omar married a woman who is plump and has a beautiful figure) is the closest meaning to the metaphor.",0,,0
Gerad alisoma na akajua mengi kama mtoto mchanga,Gerad alimaliza shule akijua mengi mno,Gerad alimaliza shule na hakujua chochote,1,"{
  ""answer"": 0
} 

Explanation: The metaphor is comparing Gerad to a newborn baby, suggesting that even after reading a lot, he still knows very little. This is closer in meaning to option 0, where Gerad finished school knowing a lot. So, the correct answer is 0.",0,,0
Rossie alikuwa mjeuri kama mtundu aliyeitiwa chakula,Rossie alikuwa mjeuri kwa ushauri,Rossie alikuwa mtiifu kwa ushauri,1,"{
  ""Explanation"": ""The metaphor is comparing Rossie's behavior to a stubborn child who has been called to eat, implying that Rossie was stubborn or disobedient when given advice."",
  ""Answer"": 0
}",0,,0
Alivalia rinda jeupe kama makaa siku yake ya kubatizwa,"Siku yake ya kubatizwa, alivalia rinda jeupe",Hakuvalia rinda jeusi siku yake ya kubatizwa,1,"{
  ""answer"": 0
} 

The metaphor ""Alivalia rinda jeupe kama makaa siku yake ya kubatizwa"" implies that on the day of their baptism, the person wore a white robe, symbolizing purity. Option 0 reflects this meaning by stating that the person wore a white robe on their baptism day. Option 1, on the other hand, introduces the idea of not wearing a black robe on their baptism day, which does not align as closely with the metaphor.",0,,0
"Mke wake hapendi kelele, anapenda kubembelezwa kama mfungwa","Mke wake hapendi kelele, anapenda kubembelezwa",Mke wake anapenda kelele na kuvurugwa,1,"{
  ""answer"": 0
}

Explanation: The metaphor used in the startphrase implies that the wife does not like noise and prefers to be comforted or soothed, similar to how a prisoner would want to be comforted. Option 0 captures this sentiment accurately, emphasizing the idea of being comforted rather than being disruptive. Hence, option 0 is the closest in meaning to the metaphor.",0,,0
Ombi lake la kazi lilichukuwa muda kama mngurumo wa radi,Ombi lake la kazi lilikawia mno,Ombi lake la kazi halikukawia kamwe,1,"{
	""explanation"": ""The metaphor is comparing the time taken for the completion of the task to the sound of thunder, which suggests it took a long time."",
	""answer"": 0
}",0,,0
Walimvamia mwizi kama mvua Gikomba alipokamatwa,Walimvamia mwizi Gikomba alipojulikana,Hawakumfanyia mziwi chochote walipomshika,0,"{
	""answer"": 1
} 

The metaphor ""Walimvamia mwizi kama mvua Gikomba alipokamatwa"" is closer in meaning to option 1) ""Hawakumfanyia mziwi chochote walipomshika."" This is because the metaphor implies that they acted swiftly and decisively, just like rain pouring down, when the thief was caught in Gikomba. Consequently, the correct option is 1) ""Hawakumfanyia mziwi chochote walipomshika.""",1,,0
Aliumia kama mwizi aliyepigwa na umati,Alianguka akaumia vibaya,Alianguka lakini hakuumia,0,"{
  ""answer"": 1
} 

The metaphor ""Aliumia kama mwizi aliyepigwa na umati"" compares the pain to that of a thief who was caught by a crowd. In this context, the closest meaning is that he fell but did not get hurt, similar to how a thief may fall when caught by a crowd but being unharmed physically. Hence, the correct option is 1) Alianguka lakini hakuumia.",1,,0
Mume wa sofia ni Katili kama jongoo,Muwe wa sofia ni katili,Mume wa Sofia ni mkarimu,1,"{
  ""answer"": 0
}

The metaphor ""Mume wa sofia ni Katili kama jongoo"" is comparing Sofia's husband to a cruel creature like a python. Option 0) ""Mume wa sofia ni katili"" is the closest meaning as it emphasizes the cruelty of Sofia's husband.",0,,0
Nikiwa mtoto nilipenda kuzurura kama milima,Nilipenda kuzurura sana ututoni mwangu,Sikupenda kuzurura utotoni mwangu,1,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor likens the act of wandering aimlessly to the mountains. This implies that the speaker enjoyed wandering around freely and exploring, similar to how one would explore mountains.""
}",0,,0
"Alipojifungua, alianza kuwajibika kama chokoraa mapipani",Ilimbidi awajibike alipopata mtoto,Alishindwa kuwajibika hata alipopata mtoto,1,"{
  ""answer"": 0
}

Explanation: The metaphor is comparing the person's responsibility after giving birth to a crab starting to work on the beach, which implies taking on a new responsibility. Option 0) ""Ilimbidi awajibike alipopata mtoto"" is the closest meaning as it reflects the idea of taking on responsibility after giving birth.",0,,0
"Alipongojeka, alianza kuwa mdhaifu kama almasi",Ungonjwa ulimdhaifisha,"Ingawa alikuwa mgonjwa, alijitahidi kazini",1,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor compares the person to a diamond, implying that they became weak like a diamond. This suggests that they were weakened by an illness rather than still putting effort into work despite being sick.""
}",0,,0
Alitarajia kuishi maifa marefu kama nzi,Alitarajia kuishi maisha marefu,Alitarajia kuaga dunia mapema,1,"{
  ""explanation"": ""The metaphor compares the person's expectations to living long like a fly, which implies they expected a long life."",
  ""answer"": 0
}",0,,0
Janet ni kiganja cha moto,Janet hunipendeza usiku na mchana,Janet hunichukiza usiku na mchana,1,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor of 'Janet ni kiganja cha moto' implies that Janet is delightful or beautiful, hence Option 0 is closer in meaning as it states 'Janet hunipendeza usiku na mchana.'""
}",0,,0
Watoto wa shule za Nairobi ni Kondoo,Shule za Nairobi huwa na wanafunzi werevu sana,Shule za Nairobi huwa na wanafunzi wapumbavu,1,"{
  ""Question"": ""Watoto wa shule za Nairobi ni Kondoo"",
  ""Option0"": ""Shule za Nairobi huwa na wanafunzi werevu sana"",
  ""Option1"": ""Shule za Nairobi huwa na wanafunzi wapumbavu"",
  ""Explanation"": ""The metaphor comparing children in schools in Nairobi to sheep can imply that they are very obedient and follow instructions without questioning, similar to how sheep follow the shepherd. This implies that the students are very disciplined and well-behaved, rather than being foolish or unintelligent."",
  ""Answer"": 0
}",0,,0
Tumbo la Maria lilinenepa kama mbegu ya pera alipopata ujauzito,"Maria alipopata ujauzito, tumbo lake lilinenepa","Maria alipopata ujauzito, tumbo lake halikunenepa",1,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor is comparing Maria's stomach to a seed which grows when she became pregnant. Option 0 reflects the correct meaning that Maria's stomach grew when she became pregnant.""
}",0,,0
Mshindi wa Lotto ashakuwa tajiri kama fundi wa viatu,Mshindi wa Lotto ni tajiri hadi wa leo,Mshindi wa Lotto ashakuwa maskini,1,"{
  ""answer"": 0
} 

The metaphor is comparing the Lotto winner to a shoe cobbler, implying that the Lotto winner has become wealthy just like the shoe cobbler. Therefore, the closest meaning would be that the Lotto winner is rich until today, so option 0 is the correct choice.",0,,0
Sebule ya James ni nyekundu kama maziwa,James amepiaka sebule yake rangi nyekundu,James ameipaka sebule yake rangi nyeupe,1,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor is comparing James' living room to milk, which is white. Therefore, the closest meaning is that James has painted his living room red.""
}",0,,0
Unafaa uwe macho kama jongoo usiibiwe Nairobi,Unafaa kuwa macho ndio usiibiwe Nairobi,"Si lazima uwe macho Nairobi, hakuna wezi",1,"{
  ""answer"": 0
}

Explanation: The metaphor is comparing being alert like a snake to avoid being robbed in Nairobi. This implies that being vigilant is necessary to avoid theft in Nairobi. Option 0 reflects this meaning by stating that one should be alert to avoid being robbed in Nairobi. Option 1, on the other hand, suggests that it is not necessary to be alert in Nairobi because there are no thieves, which is not the intended meaning of the metaphor.",0,,0
Jirani yetu ana akili tupu kama bahari,Jirani yetu ni pumbavu,Jirani yetu ni mwerevu,1,"{
  ""answer"": 0
}

This metaphor implies that our neighbor is empty-headed like the sea, which suggests that they are foolish or lacking intelligence. Therefore, the closest meaning is option 0) Jirani yetu ni pumbavu (Our neighbor is foolish).",0,,0
Mapenzi yanafaa kuwa na amani kama kilabu,Mapenzi yanafaa kuwa na amani kila siku,Mapenzi hayafai kuwa na amani kila siku,1,"{
""answer"": 0
}

Explanation: The metaphor compares love to a club, suggesting that love should be peaceful and harmonious just like a club where people gather to socialize and have fun. Therefore, the correct option is ""Mapenzi yanafaa kuwa na amani kila siku"" (Love should be peaceful every day).",0,,0
Siku za Krismasi zimekaribia kama jua na mwezi,Siku za krismasi zimekaribia,Siku za krismasi bado zi mbali,1,"{
  ""explantion"": ""Comparing Christmas approaching to the sun and moon closely moving in the sky implies that Christmas is nearing, similar to how we can observe the sun and moon progressing through the sky."",
  ""answer"": 0
}",0,,0
