Start Phrase,Ending 1,Ending 2,Labels,Response,answer,not_generated,match
Nalika ditanya manehna buka mulut,Nalika ditanya manehna nyarios,Nalika ditanya manehna pura-pura teu terang.,0,"{
  ""Explanation"": ""The metaphor suggests that Nalika is not being transparent or truthful when asked to speak up."",
  ""Answer"": 1
}",1,,0
Nalika ditanya manehna nutup panon.,Nalika ditanya manehna nyarios,Nalika ditanya manehna pura-pura teu terang.,1,"{
  ""answer"": 0
} 
In this metaphor, ""Nalika ditanya manehna nutup panon"" is similar to ""Nalika ditanya manehna nyarios"" because both phrases suggest that when asked a question, the person is being straightforward and not hiding anything. Option 0) Nalika ditanya manehna nyarios aligns more closely with this interpretation.",0,,0
Kadaharan eta réstoran karasaeun sapertos masakan di rumah sakit.,Kadaharan eta réstoran karasaeun sapertos masakan di lezat,Kadaharan eta réstoran karasaeun sapertos masakan di teu karasa nanaon.,1,"{
  ""answer"": 0
} 

Explanation: The metaphor compares the taste of the food in the restaurant to the food in the hospital. Option 0) ""Kadaharan eta réstoran karasaeun sapertos masakan di lezat"" means ""The food in the restaurant tastes delicious,"" which is closer in meaning to the metaphor.",0,,0
Haténa bener-bener teuas kawas batu.,Haténa bener-bener baik,Haténa bener-bener jahat.,1,"{
  ""answer"": 0
}

Explanation: The metaphor ""Haténa bener-bener teuas kawas batu"" can be interpreted as ""Haténa bener-bener baik"" because the word ""kawas batu"" usually signifies something hard or tough, which in this context could refer to something good or strong. Therefore, the closest meaning would be ""Haténa bener-bener baik.""",0,,0
Manehna naroskeun patarosan anu deet siga solokan.,Manehna naroskeun patarosan anu penting,Manehna naroskeun patarosan anu asal ngucap.,1,"{
  ""answer"": 0
}

Explanation: The metaphor is comparing the importance of the message being conveyed. Option 0) ""Manehna naroskeun patarosan anu penting"" which means ""The message being conveyed is important"" is the best match in terms of conveying the closest meaning to the metaphor.",0,,0
Imahna karasa kawas penjara.,Imahna karasa kawas nyaman,Imahna karasa kawas teu ngenaheun.,1,"{
  ""explanation"": ""The metaphor 'Imahna karasa kawas penjara' implies feeling comfortable or feeling trapped, so the closest meaning is 'Imahna karasa kawas nyaman' which means feeling comfortable."",
  ""answer"": 0
}",0,,0
Manehna ngaréngsékeun tugasna kalayan lengkah kuya.,Manehna ngaréngsékeun tugasna kalayan cepet,Manehna ngaréngsékeun tugasna kalayan lila.,1,"{
  ""answer"": 0
}

Explanation: The metaphor is comparing completing a task to walking slowly. The option ""Manehna ngaréngsékeun tugasna kalayan cepet"" reinforces the idea of completing the task quickly, which aligns with the metaphor.",0,,0
Padamelannana karasaeun kawas nincak paku.,Padamelannana karasaeun kawas ngeunah,Padamelannana karasaeun kawas teu ngeunah.,1,"{
  ""Explanation"": ""The metaphor seems to be referring to something being clear or unclear, so the closest meaning would be the option where clarity is depicted."",
  ""Answer"": 0
}",0,,0
Luncatna dina pertandingan siga luncat bajing,Luncatna dina pertandingan siga gampil,Luncatna dina pertandingan siga hese.,0,"{
  ""answer"": 1
}

The metaphor compares the agility of the squirrel in a competition to the agility of the person. Option 1) Luncatna dina pertandingan siga hese (jumping in the competition like a squirrel) is the closest in meaning as it signifies agility and swiftness.",1,,0
Luncatna dina pertandingan siga luncat kebo.,Luncatna dina pertandingan siga gampil,Luncatna dina pertandingan siga hese.,1,"{
  ""answer"": 0
} 

Explanation: In this metaphor, ""Luncatna dina pertandingan siga luncat kebo"" means ""performing poorly in the game"" which is more similar to the option 0) Luncatna dina pertandingan siga gampil (play poorly) rather than option 1) Luncatna dina pertandingan siga hese (play well).",0,,0
Usaha anu manehna lakukeun kawas naek tangga,Usaha anu manehna lakukeun kawas gampil,Usaha anu manehna lakukeun kawas hese.,0,"{
  ""answer"": 1
} 
The metaphor ""Usaha anu manehna lakukeun kawas naek tangga"" can be interpreted as putting in effort to climb up the ladder, which closely relates to the option 1) Usaha anu manehna lakukeun kawas hese (putting in effort to climb up the ladder is not easy). This option captures the idea that the effort required is challenging and not simple. Option 0) Usaha anu manehna lakukeun kawas gampil does not convey the same level of difficulty implied by climbing up the ladder metaphor.",1,,0
Usaha anu manehna lakukeun kawas naek bukit.,Usaha anu manehna lakukeun kawas gampil,Usaha anu manehna lakukeun kawas hese.,1,"{
  ""answer"": 0
} 

The metaphor compares effort to climbing a steep hill. The closest meaning would be ""Usaha anu manehna lakukeun kawas gampil"" which translates to the effort that one puts in is challenging but achievable, like climbing a steep hill.",0,,0
Warna baju manehnya katingali caang sapertos beurang,Warna baju manehnya katingali bahagia,Warna baju manehnya katingali teu bahagia.,0,"{
  ""answer"": 1
} 

In this metaphor, the color of the shirt is being compared to a cat's coat. Since cats can have various colors and patterns, saying ""Warna baju manehnya katingali caang sapertos beurang"" implies that the color of the shirt is unpredictable or constantly changing, similar to how a cat's coat can vary. The most fitting meaning among the options is ""Warna baju manehnya katingali teu bahagia"", which means the color of the shirt is not happy or bright, but rather uncertain or moody.",1,,0
Warna baju manehnya katingali poek sapertos peuting.,Warna baju manehnya katingali bahagia,Warna baju manehnya katingali teu bahagia.,1,"{
  ""Explanation"": ""The metaphor compares the color of the shirt to the feeling of happiness, so the closest meaning would be 'happy'."",
  ""Answer"": 0
}",0,,0
Hirupna karasaeun di surga,Hirupna karasaeun di ngeunah,Hirupna karasaeun di loba cobaan.,0,"{
  ""answer"": 1
} 

The metaphor ""Hirupna karasaeun di surga"" implies a life filled with ease and comfort, which is closest in meaning to ""Hirupna karasaeun di loba cobaan"" where life is filled with many trials and challenges.",1,,0
Hawana Jakarta upami tos siang mah sapertos ibun dina dangdaunan.,Hawana Jakarta upami tos siang mah panas,Hawana Jakarta upami tos siang mah tiris.,1,"{
  ""Explanation"": ""The metaphor is comparing the city of Jakarta to the heat of the sun in the afternoon. Jakarta is known for its hot weather, so the meaning of 'panas' (hot) is the closest interpretation."",
  ""Answer"": 0
}",0,,0
Rarayna siga kembang anu kakarak mekar,Rarayna katingali ngora,Rarayna katingali kolot.,0,"{
  ""answer"": 1
}

Explanation: In the metaphor, the blooming flower represents something that is still young and developing. The options ""Rarayna katingali ngora"" means growing taller, while ""Rarayna katingali kolot"" means growing older. Since the flower is blooming, the closest meaning would be growing taller and not growing older.",1,,0
Rarayna siga tangkal kolot anu layu.,Rarayna katingali ngora,Rarayna katingali kolot.,1,"{
  ""Explanation"": ""In this metaphor, 'kolot' could refer to something far away or something old. Since the phrase mentions 'anu layu', which means far away, the meaning closer to the metaphor is 'kolot' referring to something far away."",
  ""Answer"": 0
}",0,,0
Ngapalkeun materi kuliah mah kawas ngukir dina kai,Ngapalkeun materi kuliah mah gampil,Ngapalkeun materi kuliah mah sesah.,0,"{
  ""answer"": 1
}

Explanation: The metaphor ""Ngapalkeun materi kuliah mah kawas ngukir dina kai"" can be interpreted as meaning that understanding the lecture material is difficult. Option 1) Ngapalkeun materi kuliah mah sesah"" aligns more closely with this interpretation, as it means that understanding the lecture material is challenging. Option 0) Ngapalkeun materi kuliah mah gampil"" means understanding the lecture material is easy, which is the opposite meaning of the metaphor.",1,,0
Milarian padamelan salami Covid-19 siga nyekelan tonggong babaturan.,Milarian padamelan teh sesah,Milarian padamelan teh gampil.,1,"{
""Answer"": 0,
""Explanation"": ""The metaphor here is emphasizing that navigating through the challenges of Covid-19 is difficult and complex, similar to traversing a jungle with tough terrain. Option 0) Milarian padamelan teh sesah (Milarian padamelan is difficult) is the closest meaning to the metaphor.""
}",0,,0
Jualan online mah meunang kauntunganna téh siga ngagali emas di Pongkor,Jualan online shop teh kauntunganna seueur,Jualan online shop teh kauntunganna sakedik.,0,"{
  ""answer"": 1
}

Explanation: The metaphor comparing selling online to finding gold in Pongkor suggests that selling online can be very profitable, emphasizing the idea of making a large amount of profit (sakedik) rather than just a moderate amount (seueur).",1,,0
Jualan online mah meunang kauntunganna téh siga ngala céré ti selokan.,Jualan online shop teh kauntunganna seueur,Jualan online shop teh kauntunganna sakedik.,1,"{""answer"":0}

Explanation: The metaphor compares online selling to a river, implying that the profit margins are flowing steadily like a river. Option 0) ""Jualan online shop teh kauntunganna seueur"" is the closest meaning as it represents consistent profit margins. Option 1) ""Jualan online shop teh kauntunganna sakedik"" implies tiny profit margins, which does not match the metaphor of a river flowing steadily.",0,,0
Ceuk batur gé hirup sareng pamajikan mah ibarat keur dijajah Walanda,Hirup sareng pamajikan mah kaampeuh,Hirup sareng pamajikan mah bébas.,0,"{
  ""answer"": 1
} 

In this metaphor, being enslaved by the Dutch colonizers is likened to being bound and restricted. Therefore, the closest meaning would be ""Hirup sareng pamajikan mah bébas"" which means being free.",1,,0
Ceuk batur gé hirup sareng pamajikan mah ibarat budak leutik ulin kaditu-kadieu.,Hirup sareng pamajikan mah kaampeuh,Hirup sareng pamajikan mah bébas.,1,"{
  ""answer"": 0
}

Explanation: The metaphor is comparing the relationship between the speaker and their employer to that of a young child with their nanny. In this context, ""hirup sareng pamajikan mah kaampeuh"" (living with the employer feels suffocating) is a closer meaning than ""hirup sareng pamajikan mah bébas"" (living with the employer feels free).",0,,0
Kamajuan téhnologi di Indonésia kawas kéong keur lumpat.,Kamajuan téhnologi di Indonési gancang,"Kamajuan téhnologi di Indonési lalaunan,telat.",1,"{
  ""answer"": 0
}

The metaphor in the startphrase implies that technological advancements in Indonesia are fast like a jumping keong (snail). Therefore, the closest meaning would be option 0) Kamajuan téhnologi di Indonési gancang which means technological advancements in Indonesia are fast.",0,,0
Ayeuna jumlah motor di jalan téh siga eusi dompét dina ahir bulan.,Ayeuna jumlah motor di jalan teh seeur,Ayeuna jumlah motor di jalan teh saeutik.,1,"{
  ""Explanation"": ""The metaphor compares the current amount of motorcycles on the road to a crowded situation, indicating that there are a lot of motorcycles present."",
  ""Answer"": 0
}",0,,0
Rumaja jaman kiwari mah rasa nasionalismena siga jerona balong keur lauk.,Rasa nasionalisme rumaja tinggi,Rasa nasionalisme rumaja rendah.,1,"{
  ""Explanation"": ""The metaphor compares the feeling of nationalism to the depth of a well. A well that is deep would signify a strong feeling of nationalism, while a shallow well would signify a weak feeling of nationalism."",
  ""Answer"": 0
}",0,,0
Nagihan ijeuman téh ibarat masak cai dugi ka ngagolak.,Nagihan utang teh susah,Nagihan utang teh mudah.,1,"{
  ""answer"": 0
} 

In this metaphor, ""Nagihan ijeuman téh ibarat masak cai dugi ka ngagolak"" is comparing paying off a debt to cooking rice until it is soft to eat. In this context, 'masak cai dugi' implies that it is difficult, therefore the closest meaning would be ""Nagihan utang teh susah"" (It is difficult to pay off the debt).",0,,0
Nabung lamun rutin bisa nyieun dompét anjeun sapertos Dobby di Harry Potter.,Nabung lamun rutin mah bisa ngajadikeun beunghar,Nabung lamun rutin mah bisa ngajadikeun malarat.,1,"{
  ""answer"": 0
}

Explanation: The metaphor compares saving money regularly to having a pocket like Dobby in Harry Potter, who always has useful items to help Harry. This implies that saving money regularly can be beneficial and help with unexpected situations, similar to how Dobby assists Harry with unexpected challenges. Option 0 reflects this idea, as it aligns with the positive connotation of being beneficial or helpful. Option 1, on the other hand, suggests a negative outcome of saving regularly, which is not consistent with the comparison to Dobby's helpful nature.",0,,0
"Upami anjeun gaduh murangkalih di handapeun umur lima, suasana bumina sapertos buku anu ngajéjér di perpustakaan",Upami gaduh balita bumina rapih,Upami gaduh balita bumina pabalatak.,0,"{
  ""answer"": 1
}

Explanation: The metaphor is comparing the condition of having two children under the age of five to a library book that is full of scribbles. This implies that the children are mischievous or causing chaos, similar to how a book would be messy with scribbles. Option 0 is incorrect because it suggests that the children are tidy, which is the opposite of what the metaphor is trying to convey. Option 1 accurately reflects the mischievous behavior of children.",1,,0
Kamar kos abdi téh sapertos lapangan keur barudak maén bal.,Kamar kos meuni rupek,Kamar kos meuni lega.,1,"{
  ""answer"": 0
}

Explanation: The metaphor is comparing the cramped bedroom to a crowded field where children play. Option 0) Kamar kos meuni rupek (The bedroom is cramped) is the closest meaning to the metaphor.",0,,0
Migawé pagawéan kalompok mah karasana siga lumpat di kolam renang,Migawé pagawéan kalompok mah beurat,Migawé pagawéan kalompok mah hampang.,0,"{
  ""answer"": 1
} 

The metaphor of ""Migawé pagawéan kalompok mah karasana siga lumpat di kolam renang"" suggests that the group's work is done quickly and effortlessly, similar to jumping into a swimming pool. Option 1) Migawé pagawéan kalompok mah hampang, meaning the group's work is done playfully or easily, is the closest meaning to the metaphor.",1,,0
Migawé pagawéan kalompok mah karasana siga mawa kapas sakarung.,Migawé pagawéan kalompok mah beurat,Migawé pagawéan kalompok mah hampang.,1,"{
  ""answer"": 0
}

Explanation: The metaphor compares the difficulty of creating a thread (pagawéan kalompok) to something heavy (beurat). This implies that the task is burdensome or challenging, which aligns more closely with option 0) Migawé pagawéan kalompok mah beurat.",0,,0
Kawin jeung idola téh kawas meunang lauk dina balong anu leutik.,Kawin jeung idola pimanaeun,Kawin jeung idola tiasa waé.,1,"{
  ""answer"": 0
}

Explanation: The metaphor compares getting married to catching fish in a small pond. In this context, pimanaeun (meaning difficult) is a closer meaning as it symbolizes the challenges and obstacles that come with marriage, similar to the effort required to catch fish in a small pond.",0,,0
Jalmi anu jujur mah biasana jiga embé di kandang keur lapar.,Jalmi anu jujur kalem,Jalmi anu jujur riweuh.,1,"{
  ""answer"": 0
} 

Explanation: The metaphor compares a honest person to a calm animal in a cage when hungry. The closest meaning to this metaphor is option 0) Jalmi anu jujur kalem (A honest person is usually calm).",0,,0
Keur kuring mah disuntik vaksin kawas durian ragrag kana sirah,Disuntik rasana nyeri,Disuntik rasana teu nyeri.,0,"{
  ""answer"": 1
}

Explanation: The metaphor ""Keur kuring mah disuntik vaksin kawas durian ragrag kana sirah"" compares getting a vaccine injection to the sensation of being pricked by a durian thorn. In this case, the intention is to convey that the injection was painful, similar to the sharp and stinging feeling of a durian thorn. Option 0) Disuntik rasana nyeri (Injection feels painful) is the closest meaning to the metaphor.",1,,0
Keur kuring mah disuntik vaksin kawas digégél sireum.,Disuntik rasana nyeri,Disuntik rasana teu nyeri.,1,"{
  ""answer"": 0
} 

Explanation: The metaphor here is about getting a vaccine injection, and the feeling of the injection being painful (rasa nyeri). Option 0) ""Disuntik rasana nyeri"" closely reflects this meaning.",0,,0
Komén netizen mah siga dikirimkeun surat phk ti kantor,Komén netizen meuni sedih,Komén netizen meuni bungah.,0,"{
  ""answer"": 1
}

Explanation: In this metaphor, the act of receiving a termination letter from the office is compared to receiving a reward. This implies that the netizen is happy or excited, hence the option ""Komén netizen meuni bungah"" (the netizen is happy) is the closest meaning.",1,,0
Hukum Indonésia mah siga bujur seéng paranti sangu,Hukum Indonesia teh kotor,Hukum Indonesia teh beresih.,0,"{
  ""answer"": 1
} 

The metaphor ""Hukum Indonesia mah siga bujur seéng paranti sangu"" suggests that Indonesian law is clean, fair, and just. Therefore, the closest option would be ""Hukum Indonesia teh beresih"" meaning ""Indonesian law is clean.""",1,,0
Hukum Indonésia mah siga bangkuang dina jero taneuh.,Hukum Indonesia teh kotor,Hukum Indonesia teh beresih.,1,"{
  ""Answer"": 0
} 

In this metaphor, ""Hukum Indonesia mah siga bangkuang dina jero taneuh"" is comparing Indonesian law to a chair in the middle of the field. The closest meaning would be that Indonesian law is messy or disorganized (option 0) rather than clean or orderly (option 1).",0,,0
Ngumpulkeun biaya kawinan jaman ayeuna mah siga urang meuli dahareun di warteg.,Biaya kawinan teh awis,Biaya kawinan teh mirah.,1,"{
  ""answer"": 0
}

Explanation: In this metaphor, ""Ngumpulkeun biaya kawinan jaman ayeuna mah siga urang meuli dahareun di warteg"" (Gathering wedding expenses nowadays is like buying food at a street stall), the comparison is made between organizing and paying for a wedding in modern times to the simple act of buying affordable food at a street food stall. The closest meaning to this metaphor is ""Biaya kawinan teh awis"" (Wedding expenses are necessary).",0,,0
Pamadegan batur keur urang mah siga bisa oray nyiduh tina sungut.,Pamadegan batur keur urang hadé,Pamadegan batur keur urang buruk.,1,"{
  ""answer"": 0
} 

Explanation: The metaphor ""Pamadegan batur keur urang mah siga bisa oray nyiduh tina sungut"" implies that the company we keep influences our behavior. Option 0) ""Pamadegan batur keur urang hadé"" means the company is good, which is the closest meaning to the metaphor.",0,,0
Lalampahan ka kantor rasana siga nempo puncakna gunung ti handap,Lalampahan ka kantor tebih,Lalampahan ka kantor deukeut.,0,"{
  ""answer"": 1
}

Explanation: In this metaphor, ""lalampahan ka kantor rasana siga nempo puncakna gunung ti handap"" translates to ""you will reach the office feeling like you have conquered the peak of a mountain from below."" The feeling of conquering the peak of a mountain suggests a sense of accomplishment and success, which is more closely related to the option ""1) Lalampahan ka kantor deukeut"" meaning ""you will reach the office satisfied.""",1,,0
Pergaulan anu bébas bisa nyieun harga diri kawas obralan calana lébaran,Pergaulan anu bébas bisa nyieun harga diri murahan,Pergaulan anu bébas bisa nyieun harga diri dipihormat.,0,"{
  ""answer"": 1
}

In this metaphor, the options are comparing the impact of free socializing on one's self-worth to the act of giving out gifts during a festive period. Option 1) ""Pergaulan anu bébas bisa nyieun harga diri dipihormat."" is the closest meaning as it suggests that socializing freely can either enhance or diminish one's self-esteem, similar to how gift-giving during Eid can either be respected or seen as cheap.",1,,0
Getol nabung tapi getol ogé ngahutangna mah ibarat lilin dina poék lampu.,Getol nabung tapi getol ogé ngahutangna mah teu aya manpaatna,Getol nabung tapi getol ogé ngahutangna mah aya mangpaatna.,1,"{
  ""Explanation"": ""The metaphor is comparing someone who is diligent in saving money but also diligent in borrowing money to a candle in a dim night lamp, implying that the person's actions cancel each other out and do not lead to any progress."",
  ""Answer"": 0
}",0,,0
Jalmi suksés digawé kawas panda nu saré sapopoé.,Jalmi suksés kudu getol,Jalmi suksés kudu kedul.,1,"{""answer"":0}

Explanation: In this metaphor, the word ""getol"" means perseverance or diligence, both qualities that are necessary for success. ""Kedul"" means ignorance, which is not associated with success. Therefore, the closer meaning to the metaphor is option 0) Jalmi suksés kudu getol (Success requires perseverance).",0,,0
Nuduh batur ku awon téh kawas jalma nu nyiduh ka langit,Nuduh batur ku awon ngajelékkeun diri sorangan,Nuduh batur ku awon nebarkeun kahadean ka diri sorangan.,0,"{
  ""answer"": 1
} 

This metaphor is comparing someone reaching for the sky to someone reaching for their own potential. Option 1) ""Nuduh batur ku awon nebarkeun kahadean ka diri sorangan"" means reaching for one's own potential, which is the closest meaning to the metaphor.",1,,0
Nuduh batur ku awon téh kawas nyebarkeun binih kembang sapanjang jalan.,Nuduh batur ku awon ngajelékkeun diri sorangan,Nuduh batur ku awon nebarkeun kahadean ka diri sorangan.,1,"{
  ""Answer"": 0,
  ""Explanation"": ""The metaphor talks about how the wind spreads the scent of flowers along the road, which can be interpreted as someone showcasing their own uniqueness and individuality. Option 0 'Nuduh batur ku awon ngajelékkeun diri sorangan' means the wind is showing off its own uniqueness, similar to the interpretation of the metaphor.""
}",0,,0
Pernikahan mah ti jaman baheula gé asaan pasti aya anu siga batré hp urut batur.,Pernikahan mah aya nu awét,Pernikahan mah aya nu teu awét.,1,"{
  ""answer"": 0
} 

The metaphor compares marriage in the past to a cell phone with a low battery that needs to be charged. In this context, option 0) ""Pernikahan mah aya nu awét"" means marriage used to have strong and lasting connections, like a well-charged battery.",0,,0
Umur manusa mah siga tangkal togé.,Umur manusa panjang,Umur manusa pondok.,1,"{
  ""answer"": 0
}

Explanation: The metaphor is comparing a person's age to a sturdy bamboo shoot. In this case, a bamboo shoot that is strong and tall would represent a long age. Therefore, the closest meaning is ""Umur manusa panjang"" which means a long age.",0,,0
Pikiran babaturan urang mah kawas nu geus ulin di lumpur,Pikiran babaturan kotor,Pikiran babaturan beresih.,0,"{
  ""Answer"": 1
}

Explanation: In this metaphor, ""Pikiran babaturan urang mah kawas nu geus ulin di lumpur"" can be interpreted as having a clean and clear mind, similar to having emerged from the mud. Option 1) Pikiran babaturan beresih aligns more closely with this interpretation.",1,,0
Upami keur lebaran di Bogor mah suasanana kos astana anyar,Bogor keur lebaran mah jempling,Bogor keur lebaran mah réa.,0,"{
  ""answer"": 1
} 

Explanation: In this metaphor, the comparison is made between the festive atmosphere in Bogor during Eid al-Fitr and a new palace. The option ""Bogor keur lebaran mah réa"" is more fitting as it conveys the idea that the festive atmosphere in Bogor during Eid is grand and majestic, similar to the feel of a new palace.",1,,0
Méntal manusa siga tembok imah baheula nu gampang muruhpuy,Mental manusa teh rapuh,Mental manusa teh kuat.,0,"{
  ""answer"": 1
} 

The metaphor is comparing the strength of a mental person to a wall that is easy to break. The closest meaning would be that mental strength is strong (option 1).",1,,0
Méntal manusa siga inten nu teu gampang peupeus.,Mental manusa teh rapuh,Mental manusa teh kuat.,1,"{
  ""answer"": 0
} 

The metaphor comparing mental strength to a fragile material suggests that the mental strength is weak or fragile, similar to how fragile the material is. Hence, the closest meaning to the metaphor would be option 0) Mental manusa teh rapuh (Mental strength is fragile).",0,,0
Duit bisa ngarobah jalma kawas dermawan sanajan manéhna kakurangan.,Duit bisa ngarobah jalma jadi sarakah,Duit bisa ngarobah jalma jadi bersukur.,1,"{
  ""answer"": 0
}

The metaphor ""Duit bisa ngarobah jalma kawas dermawan sanajan manéhna kakurangan"" can be interpreted as money can turn a person into a generous person even though they may have limitations. Option 0) Duit bisa ngarobah jalma jadi sarakah (money can turn a person into a generous person) is the closest meaning to the metaphor.",0,,0
Ngabuka usaha anyar keur pandémik sapertos naék gunung anu teu lungkawing.,Ngabuka usaha anyar keur pandémik risikona gede,Ngabuka usaha anyar keur pandémik teu aya risiko.,1,"{
  ""answer"": 0
}

Explanation: The metaphor compares starting a new business during a pandemic to climbing a mountain that is not easy. It implies that there is a great risk involved in starting a new business during a pandemic, similar to the risks and challenges faced when climbing a difficult mountain. Option 0) ""Ngabuka usaha anyar keur pandémik risikona gede"" closely reflects this comparison by acknowledging the high level of risk involved.",0,,0
Seueur teuing pangaweruh bisa ngajadikeun manusa sapertos kantong semar keur ngajuju mangsana,Seueur pangaweruh bisa ngajadikeun manusa pinter,Seueur pangaweruh bisa ngajadikeun manusa bodo.,0,"{
  ""answer"": 1
} 

Explanation: The metaphor is comparing someone to a pitcher plant, which is a carnivorous plant that lures insects with its pitcher-shaped structure. In this context, it means that someone is capable of deceiving others or tricking them, similar to how the pitcher plant traps insects. Therefore, the closest meaning is ""Seueur pangaweruh bisa ngajadikeun manusa bodo"" which means that the person is cunning or deceptive.",1,,0
Hubungan jarak jauh ibarat numpakan kano di talaga.,Hubungan jarak jauh pinuh ku rintangan,Hubungan jarak jauh teu aya rintanganana.,1,"{
  ""Explanation"": ""The metaphor is comparing a long-distance relationship to navigating a canoe in a lake, indicating the challenges and obstacles that may come along."",
  ""Answer"": 0
}",0,,0
Panghina ti batur mah siga kusir keur mecut kuda,Panghina nyieun leuwih getol,Panghina nyieun nelangsa.,0,"{
  ""Explanation"": ""The metaphor compares the powerlessness of a weak horse pulling a heavy cart to feeling weak or helpless."",
  ""Answer"": 1
}",1,,0
Panghina ti batur mah siga racun sianida dina kadaharan.,Panghina nyieun leuwih getol,Panghina nyieun nelangsa.,1,"{
  ""answer"": 0
}

Explanation: The metaphor is comparing the weakening of a stone to the strength of a poisonous snake in this particular context. The closest meaning would be ""Panghina nyieun leuwih getol"" which refers to becoming more solid or stronger.",0,,0
