Start Phrase,Ending 1,Ending 2,Labels,Response,answer,not_generated,match
Àdìó fọwọ́ fọ̀nná,Àdìó jẹ ìyà,Àdìó jẹ ìgbádùn,1,"{
  ""answer"": 0
}

Explanation: The metaphor ""Àdìó fọwọ́ fọ̀nná"" translates to ""The door closes at night."" Option 0) ""Àdìó jẹ ìyà"" means ""The door is locked"" which closely relates to the metaphor of the door closing at night. Option 1) ""Àdìó jẹ ìgbádùn"" means ""The door is colorful"" which does not align with the metaphor given.",0,,0
Àdìó fọwọ́ láyin,Àdìó jẹ ìyà,Àdìó jẹ ìgbádùn,0,"{
  ""question"": ""Àdìó fọwọ́ láyin"",
  ""option0"": ""Àdìó jẹ ìyà"",
  ""option1"": ""Àdìó jẹ ìgbádùn"",
  ""explanation"": ""The metaphor 'Àdìó fọwọ́ láyin' can be interpreted as 'Àdìó jẹ ìyà' which means 'Àdìó is a mother'. This is because the phrase 'fọwọ́ láyin' signifies care, protection, and nurturing which are qualities often associated",1,NG,0
Ọwọ Bímpé ti tẹ ẹ̀kù idà,Bímpé ti dé ipò tí a kò ti lè ṣe ìpalára fún un,Bímpé ti dé ipò tí a ti lè pa á lára,0,"{
  ""question"": ""Ọwọ Bímpé ti tẹ ẹ̀kù idà"",
  ""option0"": ""Bímpé ti dé ipò tí a kò ti lè ṣe ìpalára fún un"",
  ""option1"": ""Bímpé ti dé ipò tí a ti lè pa á lára"",
  ""explanation"": ""The metaphor 'Ọwọ Bímpé ti tẹ ẹ̀kù idà' translates to 'Bimpe uncovered the pot of raw eggs'. The closer",1,NG,0
Àdìsá ki Òkété lọ́rùn,Àdìsá pàdánù ohun ńlá kan,Àdìṣá rí ohun ńlá gbà,0,"{
  ""question"": ""Àdìsá ki Òkété lọ́rùn"",
  ""option_selected"": 1,
  ""explanation"": ""This metaphor means 'Àdìsá missed something significant', which is closer in meaning to the option 'Àdìṣá rí ohun ńlá gbà' (Àdìṣá saw something significant). In this context, missing something significant can be equated to not seeing it."",
  ""output"": 1
}",1,,0
Ó ta tẹ́ru nípàá lánàá,Ó kú lánàá,Ó yè lánàá,1,"{
  ""question"": ""Ó ta tẹ́ru nípàá lánàá"",
  ""options"": {
    ""0"": ""Ó kú lánàá"",
    ""1"": ""Ó yè lánàá""
  },
  ""explanation"": ""This metaphor suggests that the situation is challenging or difficult, which aligns more with 'Ó kú lánàá' (meaning 'It is tough')."",
  ""answer"": 0
}",0,,0
O délé ayé lánàá,Ó kú lánàá,Ó yè lánàá,0,"{
  ""answer"": 1
}  

Explanation: The metaphor ""O délé ayé lánàá"" translates to ""He bought a farm."" The options given imply the possible outcomes of owning a farm - dying on the farm or enjoying the benefits of owning a farm. The closest meaning to the metaphor is ""Ó yè lánàá"" which translates to ""He will enjoy the farm.""",1,,0
A ti fàwé ẹ̀ṣẹ̀ Tọ́pé ya,A ti dárí ji Tọ́pẹ́,A ti fìyà jẹ Tọ́pẹ́,0,"{
  ""question"": ""A ti fàwé ẹ̀ṣẹ̀ Tọ́pé ya"",
  ""options"": {
    ""0"": ""A ti dárí ji Tọ́pẹ́"",
    ""1"": ""A ti fìyà jẹ Tọ́pẹ́""
  },
  ""explanation"": ""The metaphor suggests that Tọ́pé has been sculpted or crafted, so the closest meaning would be 'A ti fìyà jẹ Tọ́pẹ́' which means Tọ́pé has been skillfully created or molded."",
  ""answer"":",1,,0
A ti ṣíwèé ẹ̀ṣẹ̀ fún Tọ́pẹ́,A ti dárí ji Tọ́pẹ́,A ti fìyà jẹ Tọ́pẹ́,1,"{
	""Explanation"": ""The metaphor implies that Tọ́pẹ́ has been prepared or molded for a specific purpose, similar to shaping a sculpture."",
	""Answer"": 0
}",0,,0
Má fi gògóńgò mií lẹ̀ o,Má fi tipátipá mú mi sọ̀rọ̀,Mo fi pẹ̀lẹ́pẹ̀lẹ́ mú un sọ̀rọ̀,1,"{
  ""answer"": 0
} 

Explanation: The metaphor ""Má fi gògóńgò mií lẹ̀ o"" which translates to ""Do not wrap me in cotton wool"" is closer in meaning to ""Má fi tipátipá mú mi sọ̀rọ̀"" which means ""Do not speak to me in riddles"". Both express the idea of being straightforward and not sugar-coating or hiding the truth.",0,,0
Ó ti tasẹ̀ àgẹ̀rẹ̀,Ó ti ṣe àṣìṣe,Ó ti ṣe àṣepé,1,"{
	""Question"": ""Ó ti tasẹ̀ àgẹ̀rẹ̀"",
	""Option_0"": ""Ó ti ṣe àṣìṣe"",
	""Option_1"": ""Ó ti ṣe àṣepé"",
	""Reasoning"": ""The metaphor 'Ó ti tasẹ̀ àgẹ̀rẹ̀' translates to 'It has stirred the pot.' This implies that something has caused a commotion or disturbance. The closest meaning among the options is 'Ó ti ṣe àṣìṣe'",0,,0
Ẹ jẹ́ pẹ̀rọ̀ síi,Ẹ jẹ́ ká fi ipá mú un,Ẹ jẹ́ ká fi ẹ̀lẹ̀ mú un,0,"{
  ""question"": ""Ẹ jẹ́ pẹ̀rọ̀ síi"",
  ""option_selected"": 1,
  ""explanation"": ""The phrase 'Ẹ jẹ́ pẹ̀rọ̀ síi' can be interpreted as 'to tread carefully' which is more closely related to the option 'Ẹ jẹ́ ká fi ẹ̀lẹ̀ mú un' meaning 'to step cautiously'."",
  ""output"": 1
}",1,,0
Ìtì ọ̀gẹ̀dẹ̀ ni ọ̀rọ̀ yìí,Ọ̀rọ̀ yìí rọrùn,Ọ̀rọ̀ yìí ṣòro,0,"{
  ""explanation"": ""Ìtì ọ̀gẹ̀dẹ̀ means the beginning of a journey. The closest meaning is 'Ọ̀rọ̀ yìí ṣòro' which means this journey is interesting or engaging."",
  ""answer"": 1
}",1,,0
Ológùnná kan ni ìyá Táyé,Ọmọ kan ṣoṣo ni ìyá Táyé bí,Ọmọ púpọ̀ ni ìyá Táyé bí,1,"{
  ""answer"": 0
}

The metaphor ""Ológùnná kan ni ìyá Táyé"" is comparing someone to the only child of a mother named Táyé. Option 0) ""Ọmọ kan ṣoṣo ni ìyá Táyé bí"" meaning ""the only child is the mother's joy"" is closer in meaning as it suggests that the person being referred to is dearly loved and cherished by the mother named Táyé.",0,,0
Gbogbo rẹ̀ polúkúrúmuṣu,Gbogbo rẹ̀ lọ́júpọ̀,Gbogbo rẹ̀ lójútùù,1,"{
  ""answer"": 0
}

Explanation: The metaphor ""Gbogbo rẹ̀ polúkúrúmuṣu"" can be interpreted as ""Gbogbo rẹ̀ lọ́júpọ̀"" which means everything is easily understood or clear. This option conveys the idea of clarity and comprehension, which aligns with the original metaphor.",0,,0
Gbogbo rẹ̀ ní ojúṣẹ̀ẹ́,Gbogbo rẹ̀ lọ́júpọ̀,Gbogbo rẹ̀ lójútùù,0,"{
  ""answer"": 1
}

Explanation: The metaphor ""Gbogbo rẹ̀ ní ojúṣẹ̀ẹ́"" can be interpreted as ""Gbogbo rẹ̀ lójútùù"" which means ""everyone has ulterior motives"" as the eyes are often associated with hidden intentions or true feelings.",1,,0
Àjá̀dí rí omi àánú Ayọ̀,Àjàdí rí ìbínú Ayọ̀,Àjàdí rí ojúrere Ayọ̀,0,"{
  ""answer"": 1
}

In this metaphor, ""Àjá̀dí rí omi àánú Ayọ̀"" compares the situation of someone being surrounded by water to being overwhelmed by blessings or good fortune, which is represented by the option ""Àjàdí rí ojúrere Ayọ̀"" (being overwhelmed by good fortune).",1,,0
Òdú ni Àjàlá,Ìlú mọ̀-ọ́n-ká Àjàlá,Àjàlá kì í ṣeni mímọ̀,0,"{
  ""answer"": 1,
  ""explanation"": ""The metaphor 'Odu ni Ajala' translates to 'Destiny is like a traveler.' The closest meaning is represented by option 1 which states 'Ajala does not stay in one place.' This expresses the idea that destiny is always changing and moving.""
}",1,,0
O ó fò ṣánlẹ̀,Ó darúgbó,Ó dọmọdé,1,"{
  ""Question"": ""O ó fò ṣánlẹ̀?"",
  ""Option"": 0,
  ""Explanation"": ""The phrase 'O ó fò ṣánlẹ̀' means 'He/she walks carefully'. The option 'Ó darúgbó' means 'He/she is old' which is closer in meaning to walking carefully."",
  ""Answer"": ""0""
}",0,,0
Àdìó jálu afárá oyin,Àdìó kó sínú ewu,Àdìó wọ abẹ́ ààbò,0,"{
  ""explanation"": ""Àdìó jálu afárá oyin translates to \""The bee carries honey far away.\"" This implies that something valuable is being taken to a distant place, which is closer in meaning to option 1) Àdìó wọ abẹ́ ààbò: \""The bee brings sweetness home,\"" referring to bringing something beneficial back home."",
  ""answer"": 1
}",1,,0
Adéwálé ti tẹ ọká nírú mọ́lẹ̀,Adéwálé ti rí wàhálà,Adéwálé ti rí ìgbádún,1,"{
  ""Explanation"": ""This metaphor is comparing Adéwálé to a pot boiling over with water, implying that Adéwálé is in a state of trouble or distress."",
  ""Answer"": 0
}",0,,0
Òkú òru ni a ṣeé,Àṣírí ti tú,Àṣírí ti bò,0,"{
  ""question"": ""Òkú òru ni a ṣeé"",
  ""option0"": ""Àṣírí ti tú"",
  ""explanation"": ""The metaphor 'Òkú òru ni a ṣeé' conveys the idea of addressing a deep-rooted problem or issue. Therefore, the meaning closest to the metaphor is 'Àṣírí ti bò' which means a hidden secret coming to light."",
  ""answer"": 1
}",1,,0
Olú ń panu mọ́ kiri,Olú ń rojọ́ kiri,Olú ń dákẹ́ kiri,0,"{
  ""Question"": ""Olú ń panu mọ́ kiri"",
  ""Option_0"": ""Olú ń rojọ́ kiri"",
  ""Option_1"": ""Olú ń dákẹ́ kiri"",
  ""Explanation"": ""The phrase ""Olú ń panu mọ́ kiri"" means someone is cautiously stepping in the water, which is similar to the action of testing the water and being cautious. Option 1) Olú ń dákẹ́ kiri, where it implies someone is confidently diving into the water, is the opposite of the metaphorical meaning of the phrase."",
  ""Answer"":",1,NG,0
Màálù ni Àkínsànyà,Akínsànyà lára ẹgba jíjẹ,Akínsàyà lára ìgbádùn jíjẹ,1,"{
  ""answer"": 0
}

Explanation: The metaphor ""Màálù ni Àkínsànyà"" compares something to a ""Màálù"" (pot). In this context, the meaning closest to the metaphor is option 0) Akínsànyà lára ẹgba jíjẹ, which means ""Akínsànyà molds the pot carefully."" This option captures the idea of something being crafted or created with precision, similar to how a potter carefully molds a pot.",0,,0
Ṣẹ̀kẹ̀rẹ̀ tí ò ṣeé fọ̀pá lù ni Akínsànyà,Akínsànyà lára ẹgba jíjẹ,Akínsàyà lára ìgbádùn jíjẹ,0,"{
  ""answer"": 1
} 

Explanation: The metaphor compares the search for a needle in a haystack to the difficulty of finding something in Akínsànyà. Option 1) ""Akínsàyà lára ìgbádùn jíjẹ"" translates to ""Akínsànyà is as vast as the sky"" which is closer in meaning to the metaphor. The vastness of the sky implies that Akínsànyà is difficult to navigate or search through.",1,,0
Tọwọ́ ọmọ rẹ baṣọ,Dá ìwà burúkú tí ò ń hù dúró,Tẹ̀síwájú láti máa hu ìwà burúkú,0,"{
  ""question"": ""Tọwọ́ ọmọ rẹ baṣọ"",
  ""option0"": ""Dá ìwà burúkú tí ò ń hù dúró"",
  ""option1"": ""Tẹ̀síwájú láti máa hu ìwà burúkú"",
  ""explanation"": ""This metaphor means to discipline or correct one's child. Option 1 'Tẹ̀síwájú láti máa hu ìwà burúkú' is the closest meaning which translates to disciplining or",1,NG,0
Abara tíńtín,Aburú ṣẹlẹ̀,Nǹkan ayọ̀ ti ṣẹlẹ̀,0,"{
  ""Question"": ""Abara tíńtín"",
  ""Option"": 1,
  ""Explanation"": ""The phrase 'Abara tíńtín' means someone or something is deeply troubled or disturbed. The closest meaning to this would be 'Nǹkan ayọ̀ ti ṣẹlẹ̀' which signifies that something has gone wrong or there is a problem.""
} 

Output: 1",1,,0
Ọtábíyìí ti di rírí gbé jó,Ọ̀tábíyìí ti kú,Ọ̀tábíyìí wà láàyè,0,"{
  ""answer"": 1
} 

In the metaphor ""Ọtábíyìí ti di rírí gbé jó"", the phrase ""Ọtábíyìí"" refers to a seed sprouting and growing, which signifies progress and development. Option 1) ""Ọ̀tábíyìí wà láàyè"" means ""Ọtábíyìí has come to life"", indicating growth and advancement, which is the closest meaning to the metaphor. Option 0) ""Ọ̀tábíyìí ti kú"" means ""Ọtábi",1,,0
Àyọ̀ká fẹ́ sọ̀rọ̀,Àyọ̀ká ń jalè,Àyọ̀ká ń ṣọ́ nǹkan,0,"{
  ""explanation"": ""The metaphor suggests that Àyọ̀ká wants to speak, hence the closest meaning would be 'Àyọ̀ká ń ṣọ́ nǹkan' which means 'Àyọ̀ká wants to say something'."",
  ""answer"": 1
}",1,,0
Táyé gbé bàlúù lọ sódò,Táyé pẹ́ lódò,Táyé tètè dé látodò,0,"{
  ""answer"": 1,
  ""explanation"": ""The metaphor 'Táyé gbé bàlúù lọ sódò' implies that Táyé is gradually progressing towards success, similar to the option 'Táyé tètè dé látodò' which means Táyé is making steady progress towards the destination.""
}",1,,0
Ó pamí mọ́ bí awùsá,Ó pòkìkí mi lórí ìṣẹ̀lẹ̀,Ó fiwá pamọ́,0,"{
	""answer"": 1
}

Explanation: The metaphor ""Ó pamí mọ́ bí awùsá"" suggests that the person is being put in a difficult or challenging situation, similar to being trapped or caught (fiwá). Option 1) ""Ó fiwá pamọ́"" aligns more closely with this meaning, as it translates to ""he is caught in a trap."" On the other hand, option 0) ""Ó pòkìkí mi lórí ìṣẹ̀lẹ̀"" means ""he criticized me about the task,"" which doesn't fit the metaphor as well.",1,,0
Kòjẹ́ kí n fẹ̀dọ̀ lórí òróòro,Kò jẹ́ kí n nísinmi,Kò jẹ́ kí n dààmú,1,"{
  ""answer"": 0
}

Explanation: The metaphor ""Kòjẹ́ kí n fẹ̀dọ̀ lórí òróòro"" translates to ""Which of us will carry the weight of the conversation"". Option 0) ""Kò jẹ́ kí n nísinmi"" which means ""Who will bear the burden"" is closer in meaning to carrying the weight of the conversation compared to option 1) ""Kò jẹ́ kí n dààmú"" which means ""Who will stay silent"".",0,,0
Ó jẹ́ kí n fẹ̀dọ̀ lórí òróòro,Kò jẹ́ kí n nísinmi,Kò jẹ́ kí n dààmú,0,"{
  ""answer"": 1,
  ""explanation"": ""The metaphor is about being careful with the words one speaks or the stories one tells. Option 1 'Kò jẹ́ kí n dààmú' (Be cautious/careful) is the closest in meaning to being careful with one's speech.""
}",1,,0
Adé ń fọ ọ̀rọ̀ bó ti rí gan,Adé ń parọ́ fún wa ni,Adé ń ṣòótọ́ fún wa ni,0,"{
  ""answer"": 1
} 

Explanation: The metaphor ""Adé ń fọ ọ̀rọ̀ bó ti rí gan"" can be interpreted as ""Adé ń ṣòótọ́ fún wa ni"" which means ""Ade has carefully chosen his words"" rather than ""Adé ń parọ́ fún wa ni"" which means ""Ade has spoken harshly to us"". The idea of Adé carefully selecting his words is closer to the metaphor.",1,,0
Ó kọtí ikún sí àmọ̀ràn mi,Ó kọ̀ láti kọ àmọ̀ràn mi,Ó kọ̀ láti gba àmọ̀ràn mi,1,"{
  ""answer"": 0
}

Explanation: The metaphor ""Ó kọtí ikún sí àmọ̀ràn mi"" translates to ""He missed the path to my heart."" In this context, missing the path to someone's heart signifies not being able to capture their affection. Option 0) ""Ó kọ̀ láti kọ àmọ̀ràn mi"" translates to ""He cannot capture my affection,"" which is the closest in meaning to the metaphor. Option 1) ""Ó kọ̀ láti gba àmọ̀ràn mi"" translates to ""He cannot receive my",0,,0
Ó dẹtí sílẹ̀ sí àmọ̀ràn mi,Ó kọ̀ láti kọ àmọ̀ràn mi,Ó kọ̀ láti gba àmọ̀ràn mi,0,"{
  ""answer"": 1
} 

In this metaphor, the startphrase ""Ó dẹtí sílẹ̀ sí àmọ̀ràn mi"" can be interpreted as ""He is able to receive my love"" which is closest in meaning to the option ""Ó kọ̀ láti gba àmọ̀ràn mi"" meaning ""He is able to accept my love."" The verb ""gba"" (accept) in option 1 is more aligned with the idea of receiving love compared to the verb ""kọ"" (give) in option 0.",1,,0
Ajíbádé ń yíjú sẹ́yìn fúnmi,Ó fà mí mọ́ra,Ó pa mí tì,1,"{
  ""Question"": ""Ajíbádé ń yíjú sẹ́yìn fúnmi"",
  ""Option0"": ""Ó fà mí mọ́ra"",
  ""Option1"": ""Ó pa mí tì"",
  ""Reasoning"": ""The metaphor implies that something surprising or unusual is happening in relation to the speaker. Option 0) 'Ó fà mí mọ́ra' means 'It is strange to me' which closely aligns with the metaphorical context."",
  ""Answer"": 0
}",0,,0
Táyé rọ Àjàní ninú,Táyé bínú sí Àjàní,Táyé rọnú sí Àjàní,0,"{
  ""explanation"": ""The metaphor is comparing Táyé and Àjàní to show that one is more active or lively than the other. 'Rọnú' translates to 'bead' which can be seen as representing lively activity or movement, hence 'Táyé rọnú sí Àjàní' would mean 'Táyé is more active than Àjàní'."",
  ""answer"": 1
}",1,,0
Ó wọ́ ọ mọ́dọ̀,Ó pa á tì,Ó fà á mọ́ra,0,"{
  ""answer"": 1
} 

In this metaphor, ""Ó wọ́ ọ mọ́dọ̀"" is closely related to ""Ó fà á mọ́ra"" as both phrases suggest the idea of someone being filled with kindness and warmth. The correct option is 1) Ó fà á mọ́ra.",1,,0
Àdìgún gbaná ojú Ayò,Àdìgún bínú sí Ayọ̀,Àdìgún rọnú sí Ayọ̀,1,"{
	""Explanation"": ""In Yoruba culture, Àdìgún is a symbol of sacrifice and offering, which is often associated with spiritual rituals. In this metaphor, the phrase 'Àdìgún gbaná ojú Ayò' means 'Sacrifice brought joy' implying that the sacrifice led to happiness or positive outcomes."",
	""Answer"": 0
}",0,,0
Àdì̀gún tu Ayọ̀ nínú,Àdìgún bínú sí Ayọ̀,Àdìgún rọnú sí Ayọ̀,0,"{
  ""answer"": 1
}

Explanation: The metaphor ""Àdì̀gún tu Ayọ̀ nínú"" can be interpreted as ""Àdìgún rọnú sí Ayọ̀"" which means ""Difficulties lead to happiness."" This is because the metaphor suggests that going through challenges or obstacles can ultimately result in joy or satisfaction.",1,,0
Ọmọ náà dídìí,Ọmọ náà fẹ́ràn ìbálòpọ̀,Ọmọ náà kò fẹ́ràn ìbálòpọ̀,0,"{
  ""answer"": 1
}

The metaphor ""Ọmọ náà dídìí"" implies that the child is not well-behaved. Option 1) ""Ọmọ náà kò fẹ́ràn ìbálòpọ̀"" translates to ""The child does not obey the elders,"" which is closer in meaning to the metaphor.",1,,0
Ọmọ orí títì ni Àdìsá,Ọmọ tí kò ní olùbáwí ni Àdìsá,Ọmọ tí ò ní akẹ́nijù ni Àdìsá,1,"{
  ""answer"": 0
} 

Explanation: The metaphor ""Ọmọ orí títì ni Àdìsá"" compares a child who is always present in the morning (Àdìsá) to someone who does not hold a leadership position. Option 0) ""Ọmọ tí kò ní olùbáwí ni Àdìsá"" translates to ""a child who is not a leader in the morning"" which is the closest meaning to the metaphor. Thus, the correct answer is 0.",0,,0
Afọ́fungbémi,Ẹni tí ó gọ̀,Ẹni tó gbọ́n,1,"{
  ""question"": ""Afọ́fungbémi"",
  ""options"": [
    ""Someone who is ascending"",
    ""Someone who is intelligent""
  ],
  ""answer"": 0
}

Explanation: The metaphor ""Afọ́fungbémi"" can be understood as someone who is ascending in life or reaching new heights. This aligns more closely with the option ""Someone who is ascending"" rather than ""Someone who is intelligent."" 
Answer: 0) Someone who is ascending",0,,0
Tàlàbí sòkò ọ̀rọ̀ lu olùkọ́,Tàlàbí sọ ọ̀rọ̀ tí ó tàbùkù olùkọ́,Tàlàbí sọ ọ̀rọ̀ tí ó ra iyì fún olùkọ́,1,"{
  ""explanation"": ""The metaphor refers to someone who is seeking knowledge or answers, similar to someone digging deep to find treasure"",
  ""answer"": 0
}",0,,0
Tàlàbí lu olùkọ́ lọ́gọ ẹnu,Tàlàbí sọ ọ̀rọ̀ tí ó tàbùkù olùkọ́,Tàlàbí sọ ọ̀rọ̀ tí ó ra iyì fún olùkọ́,0,"{
  ""answer"": 1
} 

In this metaphor, ""Tàlàbí lu olùkọ́ lọ́gọ ẹnu"" means ""The hunter pierces the mouth of the snail."" This can be interpreted as the hunter speaking words of wisdom or giving advice to the snail. Option 1) ""Tàlàbí sọ ọ̀rọ̀ tí ó ra iyì fún olùkọ́"" translates to ""The hunter speaks words of wisdom to the snail,"" which closely relates to the metaphorical meaning.",1,,0
Agbárí odi ni Ayọ̀,Ayọ̀ fẹ́ràn láti máa kọrin,Ayọ̀ fẹ́ràn láti máa dákẹ́,0,"{
  ""answer"": 1
}

The metaphor ""Agbárí odi ni Ayọ̀"" translates to ""Ayọ̀ fẹ́ràn láti máa dákẹ́"" which means ""Joy likes to dance."" This option is the closest in meaning to the metaphor provided.",1,,0
Mo gbe ẹ̀mí lé Olú,Mo ní ìrètí nínú Olú,Mi ní ìjákulẹ̀ lórí Olú,0,"{
  ""question"": ""Mo gbe ẹ̀mí lé Olú"",
  ""option0"": ""Mo ní ìrètí nínú Olú"",
  ""option1"": ""Mi ní ìjákulẹ̀ lórí Olú"",
  ""explanation"": ""The metaphor 'Mo gbe ẹ̀mí lé Olú' means 'I carry myself to Olú', which implies a sense of self-reliance and independence. Option 1) 'Mi ní ìjákulẹ̀ lórí Olú' translates to 'I walk confidently towards Olu",1,NG,0
Ayọ̀ ò ṣe fìrètí sí,Mo ní ìrètí nínú Olú,Mi ní ìjákulẹ̀ lórí Olú,1,"{
  ""answer"": 0
}

The metaphor ""Ayọ̀ ò ṣe fìrètí sí"" conveys a positive connotation, as ""Ayọ̀"" means joy or happiness. Therefore, the meaning closest to the metaphor would be ""Mo ní ìrètí nínú Olú,"" which translates to ""I have blessings in abundance from God."" The other option ""Mi ní ìjákulẹ̀ lórí Olú"" means ""I have a heavy burden on my head from God,"" which does not align with the positive connotation of the metaphor.",0,,0
Olúbáre ti dẹni ilẹ̀,Olúbáre ti di ẹni tí ó ní ọlá,Olúbáre ti di olòṣì,1,"{
  ""answer"": 0
} 

Explanation: The metaphor compares Olúbáre to someone who has become successful. The closest meaning is ""Olúbáre has become a successful person"" (option 0). Option 1 doesn't fit the metaphor because it states ""Olúbáre has become a liar"", which is not relevant to the metaphor.",0,,0
Ìgbín ni Dàda,Dàdá lọ́ra,Dàdá yára,1,"{
  ""question"": ""Ìgbín ni Dàda"",
  ""option0"": ""Dàdá lọ́ra"",
  ""option1"": ""Dàdá yára"",
  ""explanation"": ""The metaphor 'Ìgbín ni Dàda' means 'Patience is key'. In this context, 'Dàdá lọ́ra' means 'Patience is important' which closely aligns with the metaphorical meaning."",
  ""answer"": 0
}",0,,0
Àṣá ni Dàda,Dàdá lọ́ra,Dàdá yára,0,"{
  ""answer"": 1
} 

The metaphor ""Dàdá yára"" is closer to the original phrase ""Àṣá ni Dàda"" because ""Dàdá yára"" implies recognizing one's true nature or identity, which aligns with the idea of knowing oneself in the original phrase. ""Dàdá lọ́ra"" means following a false path or identity, which is not as closely related to the metaphor.",1,,0
Àdìó kọ̀yìn sími,Àdìó pa mí tì,Àdìó fà mí mọ́ra,1,"{
  ""Explanation"": ""The metaphor implies that the speaker is going through a difficult situation or facing a challenge."",
  ""Answer"": 0
}",0,,0
Àdìó kọjú sími,Àdìó pa mí tì,Àdìó fà mí mọ́ra,0,"{
  ""question"": ""Àdìó kọjú sími"",
  ""options"": {
    ""0"": ""Àdìó pa mí tì"",
    ""1"": ""Àdìó fà mí mọ́ra""
  },
  ""answer"": 1
}

Explanation: This metaphor can be interpreted as ""Àdìó kọjú sími"" meaning ""Àdìó fà mí mọ́ra,"" which translates to ""The mirror reflects my image."" This option is closer in meaning as it implies a reflection or representation of oneself in the mirror, rather than the option ""À",1,,0
Ìdòwù tùuúlẹ̀,Ìdòwú sálọ,Ìdòwú dúró,0,"{
  ""question"": ""Ìdòwù tùuúlẹ̀"",
  ""option_selected"": 1,
  ""explanation"": ""The metaphor 'Ìdòwù tùuúlẹ̀' translates to 'The stream flowed steadily'. In this context, 'Ìdòwú tùuúlẹ̀' is referring to something that is continuously moving or progressing without any interruptions. The option 'Ìdòwú dúró' means 'The stream stopped', which is the opposite of the metaphor. Therefore, option 1 is the closer meaning.""
}",1,,0
Kẹ́hìndé fàgbà han ìdòwú,Kẹ́hìndé fìyà jẹ Ìdòwú,Kẹ́hìndé dá Ìdòwú lọ́lá,0,"{
  ""answer"": 1
} 

In this metaphor, ""Kẹ́hìndé fàgbà han ìdòwú,"" the image of Kẹ́hìndé holding ìdòwú (a gourd used for carrying water) represents Kẹ́hìndé fetching water, which is closer in meaning to ""Kẹ́hìndé dá Ìdòwú lọ́lá"" (Kẹ́hìndé fetching water) rather than ""Kẹ́hìndé fìyà jẹ Ìdòwú"" (Kẹ́hìndé",1,,0
Wọ́n ti já ṣọ́ọ̀bù Ìdòwú,Wọ́n ti já ìbálé Ìdòwú,Wọ́n ti dí Ìbálé Ìdòwú,1,"{
  ""answer"": 0
} 

Explanation: The metaphor implies that they have become experts in the culture and traditions of the Ìdòwú people, which is closer in meaning to ""Wọ́n ti já ìbálé Ìdòwú"" (They have mastered the customs of Ìdòwú).",0,,0
Ọ̀rá wà lára Ìdòwú,Wọ́n ti já ìbálé Ìdòwú,Wọ́n ti dí Ìbálé Ìdòwú,0,"{
  ""question"": ""Ọ̀rá wà lára Ìdòwú"",
  ""options"": {
    ""0"": ""Wọ́n ti já ìbálé Ìdòwú"",
    ""1"": ""Wọ́n ti dí Ìbálé Ìdòwú""
  },
  ""answer"": 1
} 

Explanation: The metaphor ""Ọ̀rá wà lára Ìdòwú"" means ""They have become like Ìbálé Ìdòwú"", implying that their behaviors or attitude have transitioned to being similar to the Ìbá",1,,0
Àdió ti kún wa láyé,Àdìó ti kú,Àdìó wà láàyè,1,"{
	""answer"": 0
} 

Explanation: The metaphor here is comparing the ""kún"" to the end of something, so the closest meaning would be ""Àdìó ti kú"" which means the end has come. This option captures the metaphorical meaning of the startphrase.",0,,0
Mi ò fojú sílẹ̀ fún un,Mo ò fààyè àti bá mi sọ̀rọ̀ sílẹ̀,Mi ò fààyè àti yànmí lódì sílẹ̀,0,"{
  ""answer"": 1
} 

Explanation: The metaphor in the start phrase ""Mi ò fojú sílẹ̀ fún un"" is comparing giving someone a sharp glance to someone turning their back and refusing to talk to you. The second option ""Mi ò fààyè àti yànmí lódì sílẹ̀"" is closer in meaning to this metaphor as it signifies ignoring someone and refusing to engage with them.",1,,0
Mo sọra sílẹ̀ fún un,Mo ò fààyè àti bá mi sọ̀rọ̀ sílẹ̀,Mi ò fààyè àti yànmí lódì sílẹ̀,1,"{
  ""explanation"": ""The metaphor here is comparing giving advice to watering a plant. The option 'Mi ò fààyè àti yànmí lódì sílẹ̀' means 'I will not water and nurture you' which is the opposite of giving advice, so it is not the closest meaning. Therefore, the correct option is 'Mo ò fààyè àti bá mi sọ̀rọ̀ sílẹ̀'. This means 'I will nurture and give advice to you'"",
  ""answer"": 0
}",0,,0
Ìgbín ni Ìdòwú,Ìdòwú yára,Ìdòwú lọ́ra,0,"{
  ""question"": ""Ìgbín ni Ìdòwú"",
  ""option0"": ""Ìdòwú yára"",
  ""explanation"": ""This metaphor likely means that Ìdòwú, which is a snail, moves slowly like a snail. Therefore, the option 'Ìdòwú lọ́ra' which means 'snail is moving slowly' is the closest in meaning."",
  ""answer"": 1
}",1,,0
Òyà ni Dọlápọ̀,Dọlápọ̀ máa ń dásí ohun tí wọn kò pè é sí,Dọlápọ̀ kì í dásí ohun tí wọn kò pè é sí,1,"{
  ""answer"": 0
} 

Explanation: The metaphor ""Òyà ni Dọlápọ̀"" can be interpreted as ""Dọlápọ̀ is like a fire"" which means Dọlápọ̀ is full of energy and passion, similar to a burning fire. Option 0) ""Dọlápọ̀ máa ń dásí ohun tí wọn kò pè é sí"" translates to ""Dọlápọ̀ touches the things they have not been told to touch"" which represents the idea of being energetic and going beyond expectations. Option 1) ""Dọlá",0,,0
